latitude,longitude,elevation
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
44.085788333,-88.530773333,227.7
44.085788333,-88.530773333,227.7
44.085788333,-88.530773333,227.7
44.085786667,-88.530770000,227.6
44.085786667,-88.530770000,227.6
44.085788333,-88.530770000,227.6
44.085788333,-88.530770000,227.6
44.085790000,-88.530770000,227.6
44.085790000,-88.530770000,227.6
44.085791667,-88.530768333,227.6
44.085791667,-88.530768333,227.6
44.085793333,-88.530768333,227.6
44.085793333,-88.530768333,227.6
44.085793333,-88.530768333,227.6
44.085793333,-88.530768333,227.6
44.085793333,-88.530768333,227.6
44.085795000,-88.530768333,227.6
44.085795000,-88.530768333,227.6
44.085796667,-88.530768333,227.6
44.085796667,-88.530768333,227.6
44.085798333,-88.530768333,227.6
44.085798333,-88.530768333,227.6
44.085798333,-88.530768333,227.6
44.085798333,-88.530768333,227.6
44.085798333,-88.530768333,227.6
44.085800000,-88.530768333,227.6
44.085800000,-88.530768333,227.6
44.085800000,-88.530768333,227.5
44.085800000,-88.530768333,227.5
44.085801667,-88.530768333,227.5
44.085801667,-88.530768333,227.5
44.085803333,-88.530768333,227.5
44.085803333,-88.530768333,227.5
44.085803333,-88.530770000,227.5
44.085803333,-88.530770000,227.5
44.085803333,-88.530770000,227.5
44.085805000,-88.530770000,227.5
44.085805000,-88.530770000,227.5
44.085805000,-88.530770000,227.5
44.085805000,-88.530770000,227.5
44.085806667,-88.530770000,227.5
44.085806667,-88.530770000,227.5
44.085806667,-88.530770000,227.5
44.085806667,-88.530770000,227.5
44.085806667,-88.530770000,227.5
44.085806667,-88.530770000,227.5
44.085806667,-88.530770000,227.5
44.085806667,-88.530770000,227.5
44.085806667,-88.530770000,227.5
44.085805000,-88.530768333,227.5
44.085805000,-88.530768333,227.5
44.085805000,-88.530768333,227.5
44.085805000,-88.530768333,227.5
44.085805000,-88.530768333,227.5
44.085805000,-88.530768333,227.5
44.085803333,-88.530768333,227.5
44.085803333,-88.530768333,227.5
44.085803333,-88.530768333,227.5
44.085803333,-88.530768333,227.5
44.085803333,-88.530768333,227.5
44.085803333,-88.530768333,227.5
44.085803333,-88.530768333,227.5
44.085803333,-88.530768333,227.5
44.085803333,-88.530768333,227.5
44.085803333,-88.530768333,227.5
44.085803333,-88.530768333,227.5
44.085803333,-88.530768333,227.5
44.085803333,-88.530768333,227.5
44.085803333,-88.530768333,227.5
44.085801667,-88.530768333,227.5
44.085801667,-88.530768333,227.5
44.085801667,-88.530768333,227.5
44.085801667,-88.530768333,227.5
44.085801667,-88.530768333,227.5
44.085801667,-88.530768333,227.5
44.085801667,-88.530768333,227.5
44.085801667,-88.530768333,227.5
44.085801667,-88.530768333,227.5
44.085801667,-88.530768333,227.5
44.085801667,-88.530768333,227.5
44.085801667,-88.530768333,227.5
44.085801667,-88.530768333,227.5
44.085801667,-88.530768333,227.5
44.085801667,-88.530768333,227.5
44.085801667,-88.530768333,227.5
44.085801667,-88.530768333,227.5
44.085801667,-88.530768333,227.5
44.085801667,-88.530768333,227.5
44.085800000,-88.530768333,227.5
44.085800000,-88.530768333,227.5
44.085800000,-88.530768333,227.5
44.085800000,-88.530768333,227.5
44.085800000,-88.530768333,227.5
44.085800000,-88.530768333,227.5
44.085800000,-88.530768333,227.5
44.085800000,-88.530768333,227.5
44.085800000,-88.530768333,227.5
44.085800000,-88.530768333,227.4
44.085800000,-88.530768333,227.4
44.085800000,-88.530768333,227.4
44.085800000,-88.530768333,227.4
44.085800000,-88.530768333,227.4
44.085800000,-88.530768333,227.4
44.085800000,-88.530768333,227.4
44.085800000,-88.530768333,227.4
44.085800000,-88.530768333,227.4
44.085800000,-88.530768333,227.4
44.085800000,-88.530768333,227.4
44.085798333,-88.530768333,227.4
44.085798333,-88.530768333,227.4
44.085798333,-88.530768333,227.4
44.085798333,-88.530768333,227.4
44.085798333,-88.530768333,227.4
44.085798333,-88.530768333,227.4
44.085798333,-88.530768333,227.4
44.085798333,-88.530766667,227.4
44.085798333,-88.530766667,227.4
44.085798333,-88.530766667,227.4
44.085798333,-88.530766667,227.4
44.085798333,-88.530766667,227.4
44.085798333,-88.530766667,227.4
44.085798333,-88.530766667,227.4
44.085798333,-88.530766667,227.4
44.085798333,-88.530766667,227.4
44.085798333,-88.530766667,227.4
44.085798333,-88.530766667,227.4
44.085798333,-88.530766667,227.4
44.085798333,-88.530766667,227.4
44.085796667,-88.530766667,227.4
44.085796667,-88.530766667,227.4
44.085796667,-88.530766667,227.4
44.085796667,-88.530766667,227.4
44.085796667,-88.530766667,227.4
44.085796667,-88.530766667,227.4
44.085796667,-88.530766667,227.4
44.085796667,-88.530766667,227.4
44.085796667,-88.530766667,227.4
44.085796667,-88.530766667,227.4
44.085796667,-88.530766667,227.4
44.085796667,-88.530766667,227.4
44.085796667,-88.530766667,227.4
44.085796667,-88.530766667,227.4
44.085796667,-88.530766667,227.4
44.085796667,-88.530766667,227.4
44.085796667,-88.530766667,227.4
44.085796667,-88.530766667,227.4
44.085796667,-88.530766667,227.4
44.085796667,-88.530766667,227.4
44.085796667,-88.530766667,227.4
44.085796667,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530768333,227.4
44.085795000,-88.530768333,227.4
44.085795000,-88.530768333,227.4
44.085795000,-88.530768333,227.4
44.085795000,-88.530768333,227.4
44.085795000,-88.530768333,227.4
44.085795000,-88.530768333,227.4
44.085795000,-88.530768333,227.4
44.085795000,-88.530768333,227.4
44.085795000,-88.530768333,227.4
44.085795000,-88.530768333,227.4
44.085795000,-88.530768333,227.4
44.085795000,-88.530768333,227.4
44.085795000,-88.530768333,227.4
44.085795000,-88.530768333,227.4
44.085795000,-88.530768333,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085795000,-88.530766667,227.4
44.085793333,-88.530766667,227.4
44.085793333,-88.530766667,227.4
44.085793333,-88.530766667,227.4
44.085793333,-88.530766667,227.4
44.085793333,-88.530766667,227.4
44.085793333,-88.530766667,227.4
44.085793333,-88.530766667,227.4
44.085793333,-88.530766667,227.4
44.085793333,-88.530766667,227.4
44.085793333,-88.530766667,227.4
44.085793333,-88.530766667,227.4
44.085793333,-88.530766667,227.4
44.085793333,-88.530766667,227.4
44.085793333,-88.530766667,227.4
44.085793333,-88.530766667,227.4
44.085793333,-88.530766667,227.4
44.085793333,-88.530766667,227.4
44.085793333,-88.530766667,227.4
44.085793333,-88.530766667,227.4
44.085793333,-88.530765000,227.4
44.085793333,-88.530765000,227.4
44.085793333,-88.530765000,227.4
44.085793333,-88.530765000,227.4
44.085793333,-88.530765000,227.4
44.085793333,-88.530765000,227.4
44.085793333,-88.530765000,227.4
44.085793333,-88.530765000,227.4
44.085793333,-88.530765000,227.4
44.085793333,-88.530765000,227.4
44.085793333,-88.530765000,227.4
44.085793333,-88.530765000,227.4
44.085793333,-88.530765000,227.4
44.085793333,-88.530765000,227.4
44.085793333,-88.530765000,227.4
44.085793333,-88.530765000,227.4
44.085793333,-88.530765000,227.4
44.085793333,-88.530765000,227.4
44.085793333,-88.530765000,227.4
44.085793333,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530765000,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.4
44.085791667,-88.530763333,227.3
44.085791667,-88.530763333,227.3
44.085791667,-88.530763333,227.3
44.085791667,-88.530763333,227.3
44.085791667,-88.530763333,227.3
44.085791667,-88.530763333,227.3
44.085791667,-88.530763333,227.3
44.085791667,-88.530763333,227.3
44.085791667,-88.530763333,227.3
44.085791667,-88.530763333,227.3
44.085791667,-88.530763333,227.3
44.085791667,-88.530763333,227.3
44.085791667,-88.530763333,227.3
44.085791667,-88.530763333,227.3
44.085791667,-88.530763333,227.3
44.085791667,-88.530763333,227.3
44.085791667,-88.530763333,227.3
44.085791667,-88.530763333,227.3
44.085791667,-88.530763333,227.3
44.085791667,-88.530763333,227.3
44.085791667,-88.530763333,227.3
44.085791667,-88.530763333,227.3
44.085790000,-88.530763333,227.3
44.085790000,-88.530763333,227.3
44.085790000,-88.530763333,227.3
44.085790000,-88.530763333,227.3
44.085790000,-88.530763333,227.3
44.085790000,-88.530763333,227.3
44.085790000,-88.530763333,227.3
44.085790000,-88.530763333,227.3
44.085790000,-88.530763333,227.3
44.085790000,-88.530763333,227.3
44.085790000,-88.530763333,227.3
44.085790000,-88.530761667,227.3
44.085790000,-88.530761667,227.3
44.085790000,-88.530761667,227.3
44.085790000,-88.530761667,227.3
44.085790000,-88.530761667,227.3
44.085790000,-88.530761667,227.3
44.085790000,-88.530761667,227.3
44.085790000,-88.530761667,227.3
44.085790000,-88.530761667,227.3
44.085790000,-88.530761667,227.3
44.085790000,-88.530761667,227.3
44.085790000,-88.530761667,227.3
44.085790000,-88.530761667,227.3
44.085790000,-88.530761667,227.3
44.085790000,-88.530761667,227.3
44.085790000,-88.530761667,227.3
44.085790000,-88.530761667,227.3
44.085790000,-88.530761667,227.3
44.085790000,-88.530761667,227.3
44.085790000,-88.530761667,227.3
44.085790000,-88.530761667,227.3
44.085790000,-88.530761667,227.3
44.085788333,-88.530761667,227.3
44.085788333,-88.530761667,227.3
44.085788333,-88.530761667,227.3
44.085788333,-88.530761667,227.3
44.085788333,-88.530761667,227.3
44.085788333,-88.530761667,227.3
44.085788333,-88.530761667,227.3
44.085788333,-88.530761667,227.3
44.085788333,-88.530761667,227.3
44.085788333,-88.530761667,227.3
44.085788333,-88.530761667,227.3
44.085788333,-88.530761667,227.3
44.085788333,-88.530761667,227.3
44.085788333,-88.530761667,227.3
44.085788333,-88.530761667,227.3
44.085788333,-88.530761667,227.3
44.085788333,-88.530761667,227.3
44.085788333,-88.530761667,227.3
44.085788333,-88.530761667,227.3
44.085788333,-88.530761667,227.3
44.085788333,-88.530761667,227.3
44.085788333,-88.530761667,227.3
44.085788333,-88.530760000,227.3
44.085788333,-88.530760000,227.3
44.085788333,-88.530760000,227.3
44.085788333,-88.530760000,227.3
44.085788333,-88.530760000,227.3
44.085788333,-88.530760000,227.3
44.085788333,-88.530760000,227.3
44.085788333,-88.530760000,227.3
44.085788333,-88.530760000,227.3
44.085788333,-88.530760000,227.2
44.085788333,-88.530760000,227.2
44.085788333,-88.530760000,227.2
44.085788333,-88.530760000,227.2
44.085788333,-88.530760000,227.2
44.085788333,-88.530760000,227.2
44.085788333,-88.530760000,227.2
44.085788333,-88.530760000,227.2
44.085788333,-88.530760000,227.2
44.085786667,-88.530760000,227.2
44.085786667,-88.530760000,227.2
44.085786667,-88.530760000,227.2
44.085786667,-88.530760000,227.2
44.085786667,-88.530758333,227.2
44.085786667,-88.530758333,227.2
44.085786667,-88.530758333,227.2
44.085786667,-88.530758333,227.2
44.085786667,-88.530758333,227.2
44.085786667,-88.530758333,227.2
44.085786667,-88.530758333,227.2
44.085786667,-88.530758333,227.2
44.085786667,-88.530758333,227.2
44.085786667,-88.530758333,227.2
44.085786667,-88.530758333,227.2
44.085786667,-88.530758333,227.2
44.085786667,-88.530758333,227.2
44.085786667,-88.530758333,227.2
44.085786667,-88.530758333,227.2
44.085785000,-88.530758333,227.2
44.085785000,-88.530758333,227.2
44.085785000,-88.530758333,227.2
44.085785000,-88.530758333,227.2
44.085785000,-88.530758333,227.2
44.085785000,-88.530756667,227.2
44.085785000,-88.530756667,227.2
44.085785000,-88.530756667,227.2
44.085785000,-88.530756667,227.2
44.085785000,-88.530756667,227.2
44.085785000,-88.530756667,227.2
44.085785000,-88.530756667,227.2
44.085785000,-88.530756667,227.2
44.085785000,-88.530756667,227.2
44.085785000,-88.530756667,227.1
44.085785000,-88.530756667,227.1
44.085785000,-88.530756667,227.1
44.085785000,-88.530756667,227.1
44.085785000,-88.530756667,227.1
44.085785000,-88.530756667,227.1
44.085785000,-88.530756667,227.1
44.085785000,-88.530756667,227.1
44.085785000,-88.530756667,227.1
44.085785000,-88.530756667,227.1
44.085785000,-88.530756667,227.1
44.085785000,-88.530756667,227.1
44.085785000,-88.530756667,227.1
44.085783333,-88.530756667,227.1
44.085783333,-88.530756667,227.1
44.085783333,-88.530756667,227.1
44.085783333,-88.530756667,227.1
44.085783333,-88.530756667,227.1
44.085783333,-88.530756667,227.1
44.085783333,-88.530755000,227.1
44.085783333,-88.530755000,227.1
44.085783333,-88.530755000,227.1
44.085783333,-88.530755000,227.1
44.085783333,-88.530755000,227.1
44.085783333,-88.530755000,227.1
44.085783333,-88.530755000,227.1
44.085783333,-88.530755000,227.1
44.085783333,-88.530755000,227.1
44.085783333,-88.530755000,227.1
44.085783333,-88.530755000,227.1
44.085783333,-88.530755000,227.1
44.085783333,-88.530755000,227.1
44.085783333,-88.530755000,227.1
44.085783333,-88.530755000,227.1
44.085783333,-88.530755000,227.1
44.085783333,-88.530755000,227.1
44.085783333,-88.530755000,227.1
44.085783333,-88.530755000,227.1
44.085783333,-88.530755000,227.1
44.085783333,-88.530755000,227.1
44.085783333,-88.530755000,227.1
44.085781667,-88.530755000,227.1
44.085781667,-88.530755000,227.1
44.085781667,-88.530755000,227.1
44.085781667,-88.530755000,227.1
44.085781667,-88.530755000,227.1
44.085781667,-88.530755000,227
44.085781667,-88.530755000,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085781667,-88.530753333,227
44.085780000,-88.530753333,227
44.085780000,-88.530753333,227
44.085780000,-88.530753333,227
44.085780000,-88.530753333,227
44.085780000,-88.530753333,227
44.085780000,-88.530753333,227
44.085780000,-88.530753333,227
44.085780000,-88.530753333,227
44.085780000,-88.530753333,227
44.085780000,-88.530753333,227
44.085780000,-88.530753333,227
44.085780000,-88.530753333,227
44.085780000,-88.530753333,227
44.085780000,-88.530753333,227
44.085780000,-88.530753333,227
44.085780000,-88.530753333,227
44.085780000,-88.530753333,227
44.085780000,-88.530753333,227
44.085780000,-88.530753333,227
44.085780000,-88.530755000,227
44.085780000,-88.530755000,227
44.085780000,-88.530755000,227
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530755000,226.9
44.085780000,-88.530753333,226.9
44.085780000,-88.530753333,226.9
44.085780000,-88.530753333,226.9
44.085780000,-88.530753333,226.9
44.085780000,-88.530753333,226.9
44.085780000,-88.530753333,226.9
44.085780000,-88.530753333,226.9
44.085780000,-88.530753333,226.9
44.085780000,-88.530753333,226.9
44.085780000,-88.530753333,226.9
44.085780000,-88.530753333,226.9
44.085780000,-88.530753333,226.9
44.085780000,-88.530753333,226.9
44.085780000,-88.530753333,226.9
44.085780000,-88.530753333,226.9
44.085780000,-88.530753333,226.9
44.085780000,-88.530753333,226.9
44.085780000,-88.530753333,226.9
44.085780000,-88.530753333,226.9
44.085780000,-88.530753333,226.9
44.085780000,-88.530753333,226.9
44.085780000,-88.530753333,226.9
44.085780000,-88.530753333,226.9
44.085780000,-88.530753333,226.9
44.085780000,-88.530753333,226.9
44.085780000,-88.530753333,226.9
44.085778333,-88.530753333,226.9
44.085778333,-88.530753333,226.9
44.085778333,-88.530753333,226.9
44.085778333,-88.530753333,226.9
44.085778333,-88.530753333,226.9
44.085778333,-88.530753333,226.9
44.085778333,-88.530753333,226.9
44.085778333,-88.530753333,226.9
44.085778333,-88.530753333,226.9
44.085778333,-88.530753333,226.9
44.085778333,-88.530753333,226.9
44.085778333,-88.530753333,226.9
44.085778333,-88.530753333,226.9
44.085778333,-88.530753333,226.9
44.085778333,-88.530753333,226.9
44.085778333,-88.530753333,226.9
44.085778333,-88.530753333,226.9
44.085778333,-88.530753333,226.9
44.085778333,-88.530753333,226.9
44.085778333,-88.530753333,226.9
44.085778333,-88.530753333,226.9
44.085778333,-88.530753333,226.9
44.085778333,-88.530753333,226.9
44.085778333,-88.530753333,226.9
44.085778333,-88.530753333,226.9
44.085778333,-88.530753333,226.9
44.085778333,-88.530753333,226.9
44.085778333,-88.530753333,226.9
44.085778333,-88.530753333,226.9
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085778333,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085776667,-88.530753333,226.8
44.085775000,-88.530753333,226.8
44.085775000,-88.530753333,226.8
44.085775000,-88.530753333,226.8
44.085775000,-88.530753333,226.8
44.085775000,-88.530753333,226.8
44.085775000,-88.530753333,226.8
44.085775000,-88.530753333,226.8
44.085775000,-88.530753333,226.8
44.085775000,-88.530753333,226.8
44.085775000,-88.530755000,226.8
44.085775000,-88.530755000,226.8
44.085775000,-88.530755000,226.8
44.085775000,-88.530755000,226.8
44.085775000,-88.530755000,226.8
44.085775000,-88.530755000,226.8
44.085773333,-88.530755000,226.8
44.085773333,-88.530755000,226.8
44.085773333,-88.530755000,226.8
44.085773333,-88.530755000,226.8
44.085773333,-88.530755000,226.8
44.085773333,-88.530755000,226.8
44.085773333,-88.530755000,226.8
44.085773333,-88.530755000,226.8
44.085773333,-88.530755000,226.8
44.085771667,-88.530755000,226.8
44.085771667,-88.530755000,226.8
44.085771667,-88.530755000,226.8
44.085771667,-88.530755000,226.8
44.085771667,-88.530755000,226.8
44.085771667,-88.530756667,226.8
44.085771667,-88.530756667,226.8
44.085771667,-88.530756667,226.8
44.085771667,-88.530756667,226.8
44.085771667,-88.530756667,226.8
44.085771667,-88.530756667,226.8
44.085770000,-88.530758333,226.8
44.085770000,-88.530758333,226.8
44.085768333,-88.530760000,226.8
44.085768333,-88.530760000,226.8
44.085768333,-88.530760000,226.8
44.085766667,-88.530763333,226.8
44.085766667,-88.530763333,226.8
44.085763333,-88.530790000,226.7
44.085763333,-88.530790000,226.7
44.085750000,-88.530815000,226.5
44.085750000,-88.530815000,226.5
44.085728333,-88.530848333,226.1
44.085728333,-88.530848333,226.1
44.085673333,-88.530881667,225.8
44.085673333,-88.530881667,225.8
44.085673333,-88.530881667,225.8
44.085640000,-88.530903333,225.6
44.085640000,-88.530903333,225.6
