latitude, longitude,alt
45.629043333,-122.251121667,9447.93105402
45.62905,-122.250946667,9450.557892902
45.629005,-122.250806667,9452.764669743
45.629126667,-122.25076,9454.726218631
45.629196667,-122.25087,9457.685873031
45.629261667,-122.251015,9459.550303121
45.629383333,-122.251076667,9461.727772903
45.629583333,-122.251088333,9463.727841059
45.629665,-122.250986667,9466.556490887
45.629633333,-122.250815,9468.550460103
45.629513333,-122.250571667,9470.72695511
45.629478333,-122.250445,9472.939877208
45.62953,-122.25031,9475.549857935
45.629651667,-122.2502,9477.762752404
45.629878333,-122.250136667,9479.733141235
45.630038333,-122.250155,9482.679782945
45.630233333,-122.250178333,9484.552459064
45.630411667,-122.250191667,9486.729414245001
45.63058,-122.250236667,9488.728415182
45.630648333,-122.250256667,9491.550475413
45.630736667,-122.250278333,9493.558456853
45.630886667,-122.250318333,9495.736685218999
45.630986667,-122.250348333,9497.932584512
45.631086667,-122.250376667,9500.561132308
45.63118,-122.25041,9502.765042459
45.631345,-122.250456667,9504.727982459
45.631466667,-122.250498333,9507.679239477
45.631583333,-122.250553333,9509.551725944999
45.63171,-122.250591667,9511.738253803
45.63191,-122.250638333,9513.737412299
45.632045,-122.250678333,9516.553541091
45.632173333,-122.250733333,9518.560488849
45.632375,-122.250733333,9520.738423526
45.632515,-122.250765,9522.945650503
45.632656667,-122.25084,9525.551084349001
45.632796667,-122.250925,9527.743202919
45.63299,-122.251058333,9529.735800373
45.633121667,-122.251103333,9532.679138256
45.633238333,-122.251121667,9534.557846667001
45.633341667,-122.251135,9536.736915417001
45.633465,-122.251246667,9538.735088916
45.63355,-122.25136,9541.551762309
45.633643333,-122.251463333,9543.558043038
45.633805,-122.251585,9545.729012002
45.633908333,-122.251671667,9547.935164556
45.63401,-122.251746667,9550.553164049
45.634108333,-122.251828333,9552.757287388
45.634198333,-122.252043333,9554.728486158001
45.63424,-122.252228333,9557.686023268001
45.63431,-122.252343333,9559.559308711
45.634385,-122.252435,9561.736853252001
45.634493333,-122.252631667,9563.736903761
45.634585,-122.252825,9566.553922418
45.634681667,-122.253015,9568.551808283
45.634771667,-122.25335,9570.732108421
45.634836667,-122.253576667,9572.943942429
45.634903333,-122.253826667,9575.552217575001
45.63501,-122.254015,9577.770383621
45.635165,-122.254281667,9579.743219878
45.63523,-122.254478333,9582.6988332
45.635281667,-122.254685,9584.569342398001
45.635298333,-122.25493,9586.734642815001
45.635238333,-122.25532,9588.746716686
45.63518,-122.255563333,9591.558612582001
45.635126667,-122.255755,9593.559649587
45.635068333,-122.25594,9595.737912323999
45.634995,-122.2561,9597.944929521
45.634931667,-122.256193333,9600.561756218
45.634808333,-122.256206667,9602.78045442
45.634541667,-122.256098333,9604.745515748
45.634356667,-122.256088333,9607.700951216
45.634223333,-122.256145,9609.570370639
45.634086667,-122.256216667,9611.751739051
45.633905,-122.256183333,9613.743672533
45.633843333,-122.256033333,9616.561448386
45.63382,-122.255838333,9618.561728565
45.633771667,-122.255646667,9620.736806255001
45.63371,-122.255598333,9622.952550025
45.633645,-122.255588333,9625.559342853001
45.63358,-122.255621667,9627.768080964
45.63348,-122.255676667,9629.743960153999
45.633408333,-122.255728333,9632.693715297999
45.63333,-122.25578,9634.554025754
45.633248333,-122.255845,9636.745065752999
45.633058333,-122.255975,9638.737082939
45.63289,-122.256076667,9641.555288892
45.632708333,-122.25609,9643.572446225
45.632443333,-122.255868333,9645.753671858001
45.632291667,-122.25581,9647.958841287
45.632195,-122.25597,9650.564672786
45.63213,-122.256181667,9652.775463779
45.631975,-122.256306667,9654.730597831
45.631928333,-122.256221667,9657.69450372
45.632008333,-122.255978333,9659.553805568
45.632001667,-122.255761667,9661.749028647
45.63191,-122.255631667,9663.733838024
45.631821667,-122.255701667,9666.563230289
45.631701667,-122.255778333,9668.573022811
45.631636667,-122.255606667,9670.749332279
45.631678333,-122.255428333,9672.954344798
45.63177,-122.255303333,9675.561537113
45.63187,-122.255203333,9677.768579699
45.632068333,-122.25502,9679.735451517001
45.632193333,-122.254926667,9682.692323801999
45.63231,-122.25487,9684.562530236999
45.632493333,-122.254893333,9686.745653045
45.632603333,-122.254698333,9688.737720622
45.632611667,-122.25455,9691.570778624999
45.63265,-122.254368333,9693.5708318
45.632823333,-122.254086667,9695.741309609
45.63294,-122.253973333,9697.957149898
45.633058333,-122.253855,9700.563271494
45.633223333,-122.25371,9702.769404826
45.633436667,-122.253475,9704.729344967
45.633511667,-122.253285,9707.692943369999
45.633505,-122.253061667,9709.54349859
45.633465,-122.252808333,9711.739610941
45.633391667,-122.252351667,9713.732684032
45.633286667,-122.252053333,9716.557759622
45.633151667,-122.251776667,9718.561842116
45.632965,-122.251391667,9720.742982173
45.632873333,-122.251203333,9722.941038904999
45.63278,-122.251023333,9725.558026661
45.632663333,-122.25088,9727.764370088
45.632405,-122.250868333,9729.745386021
45.632223333,-122.250925,9732.684692511
45.632128333,-122.250936667,9734.566341317
45.632098333,-122.25094,9736.743382352
45.632051667,-122.25094,9738.735659024
45.632,-122.250955,9741.564457187
45.631886667,-122.250986667,9743.558498403
45.631661667,-122.251043333,9745.737822471001
45.631495,-122.251043333,9747.924591463001
45.631336667,-122.25103,9750.560234159
45.631161667,-122.251005,9752.774221087999
45.630941667,-122.251108333,9754.743218955
45.63089,-122.25131,9757.688800167001
45.630868333,-122.251546667,9759.567070682999
45.630836667,-122.251778333,9761.743193
45.63068,-122.252066667,9763.743247768001
45.630498333,-122.252176667,9766.559403394
45.630333333,-122.252215,9768.559512051
45.630188333,-122.252283333,9770.736639216
45.63012,-122.252303333,9772.93948187
45.629981667,-122.252356667,9775.566643405
45.629811667,-122.252405,9777.765992730001
45.629651667,-122.252448333,9779.744842741
45.629528333,-122.25249,9782.689428845999
45.629371667,-122.252545,9784.567840364001
45.629266667,-122.252571667,9786.739174333
45.62902,-122.25265,9788.73824466
45.628818333,-122.252701667,9791.560230779
45.628616667,-122.252715,9793.561445731
45.628396667,-122.252648333,9795.745283494
45.628273333,-122.252546667,9797.951458716001
45.628288333,-122.252401667,9800.569631933
45.6284,-122.25238,9802.775849729
45.628598333,-122.252365,9804.744619075
45.62875,-122.252348333,9807.689196716
45.628908333,-122.252311667,9809.561029304
45.629001667,-122.252265,9811.736055067999
45.62907,-122.252228333,9813.737134146999
45.629105,-122.252163333,9816.55683727
45.629106667,-122.252078333,9818.561182860001
45.629066667,-122.25198,9820.746360884
45.628951667,-122.251983333,9822.949240816
45.628798333,-122.25201,9825.569468323
45.628641667,-122.252018333,9827.767265440001
45.628423333,-122.251978333,9829.746431364001
45.628286667,-122.25196,9832.678045648001
45.62815,-122.251928333,9834.561598001
45.628021667,-122.251878333,9836.746880767001
45.62801,-122.251693333,9838.74798168
45.628143333,-122.251673333,9841.558840987
45.628306667,-122.251693333,9843.561901650999
45.628543333,-122.251748333,9845.748074227
45.628708333,-122.251758333,9847.947182029
45.62881,-122.251751667,9850.569285934
45.628871667,-122.251711667,9852.770545306
45.628926667,-122.251583333,9854.747027283
45.62896,-122.251465,9857.698897717
45.629008333,-122.251285,9859.565239095
45.629056667,-122.251078333,9861.748776206001
45.628998333,-122.250828333,9863.746751480001
45.629081667,-122.250766667,9866.572810455
45.629185,-122.250865,9868.562660647
45.629303333,-122.2511,9870.73873487
45.629428333,-122.251151667,9872.950123168
45.629565,-122.251166667,9875.562934270001
45.629675,-122.251105,9877.779508107
45.629595,-122.250843333,9879.742483107999
45.62951,-122.250653333,9882.714265538001
45.62947,-122.25055,9884.561294447001
45.629508333,-122.250408333,9886.746363062
45.6297,-122.250238333,9888.738208543
45.629851667,-122.250201667,9891.563451820999
45.630008333,-122.250198333,9893.55130565
45.630293333,-122.250241667,9895.739801963
45.63047,-122.250255,9897.957329018
45.630603333,-122.250251667,9900.56272727
45.630691667,-122.250253333,9902.793415204
45.630821667,-122.25029,9904.750812382
45.630926667,-122.250305,9907.704114225999
45.631038333,-122.25031,9909.5740186
45.631151667,-122.25035,9911.750331678999
45.63132,-122.250425,9913.748337417
45.631426667,-122.250485,9916.563896052001
45.631541667,-122.250546667,9918.564134971
45.631736667,-122.250606667,9920.743519966
45.631856667,-122.250643333,9922.961282802
45.631976667,-122.250658333,9925.572596233
45.632101667,-122.250726667,9927.789305813
45.632295,-122.250793333,9929.742927399
45.632416667,-122.250798333,9932.713028471
45.632555,-122.250845,9934.572837845
45.632681667,-122.250926667,9936.742070413
45.632876667,-122.25104,9938.744396639999
45.633008333,-122.251095,9941.564109485
45.633145,-122.251111667,9943.563154275
45.633291667,-122.251101667,9945.747160226001
45.633378333,-122.251145,9947.967004759
45.633458333,-122.251213333,9950.562406809
45.633556667,-122.251298333,9952.788169374
45.633688333,-122.251418333,9954.740620646
45.633793333,-122.251513333,9957.691730976
45.633903333,-122.2516,9959.561727684999
45.634015,-122.251683333,9961.738867017
45.634163333,-122.251815,9963.74264958
45.634255,-122.251918333,9966.573836001
45.634258333,-122.252131667,9968.565779372
45.63438,-122.252295,9970.749087887001
45.634445,-122.252353333,9972.964697839001
45.63451,-122.252446667,9975.572138362
45.634568333,-122.252588333,9977.787878446
45.634656667,-122.252751667,9979.747381322
45.63471,-122.252886667,9982.705550738
45.63479,-122.253048333,9984.566463628
45.634845,-122.253211667,9986.744853904
45.634885,-122.25351,9988.750565052
45.634921667,-122.253681667,9991.563585576001
45.634996667,-122.253835,9993.574707339001
45.63513,-122.254096667,9995.733396863001
45.635156667,-122.254278333,9997.96163189
45.635188333,-122.254448333,10000.566570062001
45.635228333,-122.254608333,10002.783803723
45.635278333,-122.254818333,10004.744289595
45.635273333,-122.255,10007.706298789
45.635241667,-122.255175,10009.57414017
45.635208333,-122.255333333,10011.742372593
45.63514,-122.25563,10013.752475248999
45.635108333,-122.255766667,10016.577516338999
45.635108333,-122.25586,10018.56556806
45.635001667,-122.256048333,10020.751620486
45.63493,-122.256128333,10022.973296416
45.634835,-122.25619,10025.567802064
45.634711667,-122.256136667,10027.784467903
45.634461667,-122.256043333,10029.748401825
45.634306667,-122.256025,10032.716311365
45.634198333,-122.256058333,10034.575915792
45.63408,-122.256121667,10036.742332632999
45.63393,-122.256165,10038.753341876
45.633891667,-122.256126667,10041.574481038
45.633878333,-122.256021667,10043.57432071
45.633876667,-122.25581,10045.743426054
45.633861667,-122.25565,10047.959979094001
45.633816667,-122.255493333,10050.578633004
45.633806667,-122.255411667,10052.788317722
45.633705,-122.255481667,10054.750782641
45.633606667,-122.25555,10057.717000878001
45.633518333,-122.255615,10059.568836876
45.633431667,-122.25569,10061.74348482
45.633288333,-122.255796667,10063.74694986
45.633153333,-122.25588,10066.577092839001
45.633018333,-122.255953333,10068.565255729
45.632775,-122.256061667,10070.738876009
45.632615,-122.256001667,10072.955663516
45.632473333,-122.255923333,10075.574275924999
45.63238,-122.255845,10077.791020061
45.632255,-122.255823333,10079.745085486
45.632181667,-122.255918333,10082.715781678
45.632123333,-122.256073333,10084.565687611
45.632066667,-122.256228333,10086.745500388999
45.631956667,-122.256291667,10088.738352348
45.631958333,-122.256161667,10091.559063559
45.632001667,-122.256008333,10093.565037487999
45.632025,-122.255811667,10095.74470282
45.631991667,-122.255678333,10097.963435744
45.631903333,-122.255646667,10100.567063692
45.631815,-122.255681667,10102.791865058
45.631758333,-122.25579,10104.738070479001
45.631653333,-122.255801667,10107.705229285999
45.631631667,-122.255665,10109.569551912
45.631676667,-122.255525,10111.744588639
45.631765,-122.255365,10113.746638232
45.631835,-122.255286667,10116.578767722
45.631926667,-122.255183333,10118.58090415
45.632105,-122.255013333,10120.749738267
45.632226667,-122.254943333,10122.974503632
45.632338333,-122.254916667,10125.572207993
45.632495,-122.254958333,10127.788643328
45.632631667,-122.254803333,10129.750152863
45.632643333,-122.254618333,10132.711355915999
45.632666667,-122.254433333,10134.571556444
45.632756667,-122.254228333,10136.749910701
45.632933333,-122.25399,10138.757511561
45.63303,-122.253916667,10141.569660387999
45.633161667,-122.253795,10143.578482784
45.633371667,-122.253591667,10145.747721906999
45.633493333,-122.253426667,10147.973429545
45.633566667,-122.253265,10150.57768941
45.633565,-122.253075,10152.795446154
45.633528333,-122.252728333,10154.74973486
45.633491667,-122.25248,10157.710261699
45.633445,-122.252223333,10159.578764849
45.633363333,-122.251996667,10161.75026371
45.633218333,-122.251698333,10163.75728795
45.63314,-122.251505,10166.573303981
45.633078333,-122.251351667,10168.572162546
45.632951667,-122.251143333,10170.749502491999
45.632845,-122.25101,10172.978272082
45.632778333,-122.250923333,10175.579297752
45.6327,-122.250885,10177.788085307999
45.632563333,-122.250855,10179.757916706
45.632453333,-122.250865,10182.719891566001
45.632331667,-122.2509,10184.58090081
45.632235,-122.250923333,10186.758135347
45.63212,-122.250933333,10188.758136392
45.632068333,-122.25093,10191.579146552
45.632016667,-122.250926667,10193.571207665
45.631895,-122.250953333,10195.749379456
45.631745,-122.251015,10197.968371384999
45.631556667,-122.251035,10200.580771666
45.631421667,-122.250988333,10202.792289539
45.631271667,-122.250951667,10204.758805333
45.631135,-122.250943333,10207.723855127
45.631003333,-122.251008333,10209.575907221
45.63094,-122.251143333,10211.758869287001
45.630898333,-122.251383333,10213.75907126
45.630888333,-122.251563333,10216.574028887
45.630856667,-122.251758333,10218.574080914
45.630735,-122.252025,10220.752332021
45.630588333,-122.252141667,10222.968258664001
45.630425,-122.252191667,10225.585872595
45.630305,-122.252226667,10227.801133986999
45.630166667,-122.252275,10229.759550755
45.63009,-122.252305,10232.725910087
45.629971667,-122.252355,10234.578360020001
45.629836667,-122.252398333,10236.756731333
45.62967,-122.25245,10238.753958577
45.629568333,-122.252478333,10241.577144732
45.629468333,-122.252515,10243.570748368
45.629331667,-122.252553333,10245.753137202999
45.629221667,-122.252575,10247.981239006
45.62906,-122.252613333,10250.586259234
45.628871667,-122.25267,10252.791480496999
45.628626667,-122.252711667,10254.761410748
45.628516667,-122.252673333,10257.722616523
45.628396667,-122.252635,10259.575069678
45.628268333,-122.252548333,10261.752547070999
45.628281667,-122.252393333,10263.758651927
45.628403333,-122.252408333,10266.575378784
45.628546667,-122.252435,10268.587377152999
45.628785,-122.252381667,10270.753041685999
45.628916667,-122.252326667,10272.979356054999
45.628996667,-122.252293333,10275.586351498001
45.629051667,-122.252263333,10277.791245385
45.629106667,-122.252198333,10279.762066168001
45.629118333,-122.252126667,10282.716255544
45.629105,-122.252055,10284.585654652
45.629066667,-122.25199,10286.75454551
45.628893333,-122.252006667,10288.765488068
45.628763333,-122.252018333,10291.584510328
45.628648333,-122.252025,10293.569369076
45.628475,-122.252008333,10295.754685602
45.62837,-122.251981667,10297.981372662
45.62826,-122.251945,10300.577955674
45.628143333,-122.25191,10302.795614545
45.628001667,-122.251813333,10304.752913296
45.62803,-122.251718333,10307.71717556
45.628151667,-122.2517,10309.585182648
45.628291667,-122.251715,10311.765235634
45.628485,-122.251741667,10313.755310681001
45.628638333,-122.251785,10316.578464446
45.628765,-122.25179,10318.576380589999
45.628875,-122.25174,10320.749457584
45.628908333,-122.251696667,10322.990834564
45.628931667,-122.25163,10325.587412538
45.628955,-122.25156,10327.808788575
45.628991667,-122.251361667,10329.761907098
45.629026667,-122.251208333,10332.727337528
45.629053333,-122.251045,10334.594486491
45.629023333,-122.250911667,10336.775149875
45.628988333,-122.250756667,10338.768251615
45.629036667,-122.250706667,10341.586041264
45.629121667,-122.25074,10343.595123813
45.629228333,-122.250926667,10345.777568278001
45.629276667,-122.251051667,10347.984358009
45.629351667,-122.251088333,10350.58347252
45.629436667,-122.251113333,10352.803256423
45.629575,-122.251123333,10354.772149863
45.629666667,-122.251088333,10357.737871204
45.629698333,-122.250968333,10359.596753917
45.62965,-122.250813333,10361.781223227
45.62955,-122.250588333,10363.771313311001
45.629525,-122.250498333,10366.596146897
45.62957,-122.25037,10368.597614408
45.629725,-122.25021,10370.771263929
45.629855,-122.250186667,10372.995237672
45.629978333,-122.250193333,10375.589393129001
45.630135,-122.25022,10377.815031044
45.630363333,-122.250256667,10379.780900845999
45.630496667,-122.250263333,10382.740828751
45.630591667,-122.250271667,10384.599584591
45.630671667,-122.250286667,10386.781005281999
45.630786667,-122.250325,10388.781035086
45.630868333,-122.250336667,10391.596854726
45.63095,-122.25036,10393.599967538
45.631078333,-122.250428333,10395.775234843
45.631151667,-122.250486667,10397.994943206999
45.631225,-122.250541667,10400.598247003
45.631295,-122.250588333,10402.806865982
45.631396667,-122.250663333,10404.78164112
45.631468333,-122.250696667,10407.738458663
45.63155,-122.250733333,10409.596321101999
45.631631667,-122.250761667,10411.773788568
45.631771667,-122.250776667,10413.772961767001
45.631891667,-122.250818333,10416.590426135
45.631996667,-122.250878333,10418.592775603
45.632113333,-122.250943333,10420.780125307
45.63219,-122.250951667,10422.992622713
45.632235,-122.250961667,10425.598012854
45.632255,-122.250958333,10427.815626669999
45.632255,-122.25095,10429.755926708
45.632251667,-122.250941667,10432.711135450001
45.632251667,-122.250923333,10434.580996195
45.632301667,-122.250958333,10436.757417738001
45.632335,-122.250978333,10438.7573553
45.632363333,-122.250985,10441.590448138
45.632393333,-122.250996667,10443.580376109
45.632463333,-122.251045,10445.764470209
45.63252,-122.251048333,10447.97395122
45.632575,-122.251043333,10450.579252452
45.632625,-122.25107,10452.805813177001
45.632756667,-122.251141667,10454.766703073
45.632835,-122.251183333,10457.732111539
45.63291,-122.251211667,10459.580056480001
45.632985,-122.251218333,10461.765981386001
45.633086667,-122.251231667,10463.753145482
45.633146667,-122.251301667,10466.588146422
45.633206667,-122.25139,10468.587330936
45.633296667,-122.251526667,10470.764435305
45.63337,-122.251588333,10472.974966627
45.633443333,-122.251661667,10475.586455506
45.63354,-122.25174,10477.785033338001
45.63367,-122.251818333,10479.756809597999
45.633755,-122.251873333,10482.72186767
45.633836667,-122.251951667,10484.590667195
45.63389,-122.252113333,10486.756913293
45.633981667,-122.252315,10488.757560662001
45.63404,-122.252375,10491.58494886
45.634095,-122.252426667,10493.592956189
45.634208333,-122.252515,10495.759169193
45.634301667,-122.252623333,10497.977935415
45.634388333,-122.25277,10500.582508081
45.634485,-122.252915,10502.802014478999
45.634615,-122.253163333,10504.758395735
45.634691667,-122.253338333,10507.734900735
45.634741667,-122.25351,10509.593368367001
45.634805,-122.253675,10511.76079013
45.634941667,-122.25393,10513.770727006
45.635038333,-122.254088333,10516.583552083
45.635125,-122.254283333,10518.583750964
45.6352,-122.25459,10520.770930758
45.635243333,-122.254775,10522.977340613
45.635258333,-122.254965,10525.585245197999
45.635238333,-122.255136667,10527.812093741999
45.635188333,-122.255443333,10529.770411878
45.635133333,-122.255658333,10532.725635583
45.635111667,-122.255766667,10534.593132052
45.635083333,-122.255878333,10536.770564647
45.635003333,-122.25607,10538.771401334001
45.63496,-122.256161667,10541.584272745
45.634848333,-122.25621,10543.585430325
45.634591667,-122.256113333,10545.763796915999
45.634395,-122.256061667,10547.982595174
45.634263333,-122.256093333,10550.592575216
45.634145,-122.256173333,10552.809392724
45.633928333,-122.256216667,10554.769926763
45.633838333,-122.256141667,10557.733362515
45.633785,-122.255991667,10559.593290019999
45.633748333,-122.25584,10561.761144512
45.633695,-122.255643333,10563.771163223
45.633645,-122.255601667,10566.584566123
45.633581667,-122.255605,10568.587788363
45.63347,-122.25567,10570.767476121
45.633396667,-122.255701667,10572.979151109
45.633321667,-122.25575,10575.594375486999
45.63324,-122.255805,10577.81032187
45.63306,-122.2559,10579.769762411
45.632933333,-122.255965,10582.728243646001
45.632776667,-122.256038333,10584.596676647001
45.63261,-122.256008333,10586.763070136
45.632375,-122.255833333,10588.761158153
45.632228333,-122.255816667,10591.596383447999
45.63214,-122.255948333,10593.585295607001
45.632055,-122.256235,10595.75485892
45.631965,-122.25631,10597.9869518
45.631935,-122.256195,10600.593553532999
45.631993333,-122.256011667,10602.802291311
45.632043333,-122.255761667,10604.761743852
45.632003333,-122.255605,10607.728121907
45.63189,-122.255628333,10609.583608255001
45.631825,-122.255696667,10611.770819346
45.63167,-122.255761667,10613.762916886
45.631621667,-122.25563,10616.596999089
45.63166,-122.255486667,10618.597111154
45.631748333,-122.25531,10620.765438783
45.631821667,-122.255238333,10622.981620781
45.631918333,-122.255146667,10625.586419617
45.632033333,-122.255043333,10627.806085499
45.632191667,-122.254983333,10629.771285996001
45.632341667,-122.254993333,10632.738668806
45.632513333,-122.255016667,10634.589821201
45.632626667,-122.254921667,10636.762804102
45.632646667,-122.254666667,10638.762721015
45.632671667,-122.254503333,10641.586723774999
45.63273,-122.254325,10643.586937286
45.632876667,-122.254098333,10645.770985145
45.632976667,-122.253993333,10647.98856833
45.633125,-122.253855,10650.597181778001
45.63328,-122.25371,10652.815411065
45.633441667,-122.253511667,10654.765308522
45.633526667,-122.253361667,10657.726439814
45.633548333,-122.253203333,10659.587070368001
45.633531667,-122.25302,10661.763279445
45.633461667,-122.252745,10663.772662424
45.63341,-122.252528333,10666.595408258
45.633373333,-122.252273333,10668.584606458
45.633271667,-122.251926667,10670.775859368001
45.633171667,-122.251708333,10672.981358728
45.633046667,-122.25154,10675.587749846
45.632933333,-122.25142,10677.81246671
45.63277,-122.251245,10679.774264546
45.632685,-122.25111,10682.728185232001
45.632601667,-122.251011667,10684.595057098999
45.63246,-122.250998333,10686.775371996
45.632263333,-122.251031667,10688.76535856
45.632156667,-122.251045,10691.584121539
45.632091667,-122.251051667,10693.595192469
45.632055,-122.251048333,10695.773461132001
45.632023333,-122.251036667,10697.984316367001
45.631993333,-122.251028333,10700.59978836
45.631916667,-122.251041667,10702.814399946
45.631705,-122.25106,10704.767857047
45.631536667,-122.251046667,10707.730102023
45.631396667,-122.250993333,10709.589861656
45.631266667,-122.250948333,10711.766167679001
45.631061667,-122.250971667,10713.767194424
45.630985,-122.251063333,10716.597220142
45.630936667,-122.251186667,10718.590228399
45.630923333,-122.251411667,10720.77667709
45.630898333,-122.25159,10722.994165643999
45.63086,-122.251765,10725.598634735
45.630783333,-122.25193,10727.818322747
45.630571667,-122.252106667,10729.774853394
45.630403333,-122.252166667,10732.730015728
45.630291667,-122.252206667,10734.599585024
45.630196667,-122.252248333,10736.767957394
45.630066667,-122.25231,10738.775041376
45.629921667,-122.252355,10741.598131826
45.629766667,-122.252403333,10743.599139996
45.629625,-122.252443333,10745.768302507
45.629498333,-122.252476667,10747.986039472
45.62938,-122.252516667,10750.599390267
45.629285,-122.252543333,10752.807968635
45.62908,-122.252585,10754.777645270999
45.628911667,-122.252621667,10757.737663436
45.628741667,-122.252675,10759.59547767
45.628605,-122.252681667,10761.766583413999
45.628438333,-122.252631667,10763.762756198
45.628306667,-122.252571667,10766.592867751
45.628235,-122.252441667,10768.590652875
45.62834,-122.252371667,10770.766106348
45.628475,-122.252383333,10772.982537813
45.628625,-122.252368333,10775.59701781
45.628793333,-122.252323333,10777.81457318
45.628956667,-122.252278333,10779.773234561999
45.629013333,-122.252238333,10782.729602488
45.629065,-122.252195,10784.594154913
45.6291,-122.252155,10786.775612975
45.62912,-122.252041667,10788.769512949
45.629101667,-122.25198,10791.590496404999
45.629061667,-122.25194,10793.599485137
45.628903333,-122.25196,10795.769806091
45.62881,-122.251971667,10797.980374321
45.628708333,-122.25197,10800.602819657
45.628596667,-122.251958333,10802.818726262001
45.628438333,-122.251945,10804.768005581
45.62834,-122.251938333,10807.732482885
45.628233333,-122.251918333,10809.59813803
45.62812,-122.251898333,10811.780359104
45.628,-122.251778333,10813.772688702
45.628051667,-122.251685,10816.591630480001
45.628236667,-122.251688333,10818.59326379
45.628476667,-122.2517,10820.772947807
45.628593333,-122.251701667,10822.994155434
45.628741667,-122.251721667,10825.592862348
45.628836667,-122.251703333,10827.813337779
45.628891667,-122.25167,10829.76678401
45.628921667,-122.251615,10832.730906458
45.628941667,-122.251563333,10834.591101227
45.628968333,-122.251475,10836.776341232999
45.629023333,-122.251233333,10838.780374392001
45.629056667,-122.251063333,10841.587385662
45.629025,-122.250923333,10843.594372476
45.62899,-122.250761667,10845.769287571
45.629091667,-122.25075,10847.981537474
45.629178333,-122.250853333,10850.59462758
45.62924,-122.25101,10852.806425105999
45.629368333,-122.2511,10854.778667669001
45.629468333,-122.251115,10857.723382479999
45.62958,-122.251121667,10859.599804524001
45.629676667,-122.251061667,10861.777999909
45.629663333,-122.250845,10863.771122112
45.629591667,-122.250683333,10866.59417732
45.629526667,-122.25057,10868.605338714
45.629523333,-122.250398333,10870.770336664
45.629596667,-122.25029,10872.980212588
45.629713333,-122.25022,10875.595698284
45.629838333,-122.250208333,10877.807452588
45.630041667,-122.250235,10879.772761919001
45.63021,-122.250256667,10882.729126364
45.63034,-122.25027,10884.594903103
45.630473333,-122.250265,10886.778838183
45.630621667,-122.25027,10888.778854543001
45.630703333,-122.25029,10891.59501265
45.630786667,-122.250315,10893.603399892
45.630898333,-122.250333333,10895.772138953
45.63098,-122.25032,10897.981943005001
45.631085,-122.250336667,10900.598557681
45.63116,-122.25039,10902.806332184999
45.63126,-122.250463333,10904.776648942
45.631328333,-122.250511667,10907.729783210001
45.631388333,-122.250563333,10909.595171222001
45.631463333,-122.2506,10911.780773715
45.631565,-122.250678333,10913.770915744
45.631626667,-122.250713333,10916.602768379
45.631748333,-122.250716667,10918.60484662
45.631933333,-122.250776667,10920.783149321
45.632041667,-122.250796667,10922.987987190001
45.632138333,-122.250798333,10925.597164553
45.632248333,-122.250758333,10927.806031388
45.632411667,-122.250733333,10929.776221234999
45.632505,-122.250751667,10932.730673282
45.632586667,-122.25081,10934.595302245001
45.632675,-122.250858333,10936.768064179
45.632828333,-122.250908333,10938.772169783999
45.632908333,-122.250936667,10941.602539452
45.632988333,-122.250951667,10943.59938971
45.633123333,-122.25096,10945.770598714
45.633201667,-122.250973333,10947.982514353
45.633251667,-122.251036667,10950.58975228
45.633323333,-122.251108333,10952.803718801
45.633393333,-122.25127,10954.761575542001
45.633456667,-122.251336667,10957.719486156999
45.633518333,-122.251421667,10959.600837274
45.633596667,-122.251505,10961.777115964
45.633708333,-122.251648333,10963.754058077
45.63379,-122.251688333,10966.601366179
45.63388,-122.251783333,10968.603499996
45.63394,-122.25206,10970.765194175001
45.634005,-122.252223333,10972.944652467
45.634055,-122.25235,10975.586540514
45.634113333,-122.252421667,10977.804890063
45.634213333,-122.252538333,10979.773994653
45.634291667,-122.252631667,10982.737297274001
45.634375,-122.252726667,10984.600005932
45.634453333,-122.252855,10986.783216482
45.634581667,-122.253045,10988.776166423999
45.634658333,-122.253225,10991.606450849
45.634735,-122.253435,10993.600391157
45.634876667,-122.253731667,10995.782416579
45.634961667,-122.253906667,10997.988315185
45.635041667,-122.254091667,11000.600653725
45.63512,-122.254268333,11002.813639287
45.635195,-122.254531667,11004.782571264
45.635198333,-122.254743333,11007.736323652
45.635185,-122.254971667,11009.599947471
45.635185,-122.255226667,11011.779027554
45.635078333,-122.255638333,11013.777869229001
45.635078333,-122.255823333,11016.598745888
45.635043333,-122.255976667,11018.609062676
45.634951667,-122.256143333,11020.784186868
45.634871667,-122.256183333,11022.989170442
45.63471,-122.256115,11025.60148224
45.634565,-122.256051667,11027.811381775
45.634411667,-122.256046667,11029.784580389
45.634348333,-122.256101667,11032.726944258
45.634288333,-122.256143333,11034.607551289999
45.634206667,-122.25617,11036.776918229
45.634081667,-122.256158333,11038.777050757999
45.634045,-122.256076667,11041.608221752
45.634016667,-122.25593,11043.606867388
45.63394,-122.255741667,11045.783896033001
45.6339,-122.255641667,11047.978843627
45.633835,-122.255581667,11050.607024343
45.63375,-122.255575,11052.811122126
45.633613333,-122.255636667,11054.777247859
45.633525,-122.255693333,11057.728713806
45.633446667,-122.255725,11059.601176625001
45.633361667,-122.255778333,11061.783236899
45.633211667,-122.255881667,11063.775279031
45.6331,-122.255925,11066.610907276001
45.632988333,-122.255986667,11068.600302258
45.63277,-122.25603,11070.785646635999
