Time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,Latitude,Longitude,Knots
2022-11-05 12:25:43.919267,0.0004454225695193861,0.004276965693038188,0.000631772828195864,-0.0031904301333333315,-0.010209376426666639,9.819172486633331,52.7,38.300000000000004,-131.1,0,0,0
2022-11-05 12:25:43.928807,-0.0010544697564132408,0.002095304128045275,8.635743694763607e-05,0.0015952150666666692,-0.010209376426666639,9.819172486633331,52.400000000000006,37.6,-132.1,0,0,0
2022-11-05 12:25:43.938376,0.0004454225695193861,-0.001722603610692321,-0.0015498887367970476,-0.015154543133333323,-0.0030309086266666063,9.79763708323333,52.6,37.4,-132.70000000000002,0,0,0
2022-11-05 12:25:43.947932,-0.001872592843285583,-0.0004954189803838081,-0.001958950280233219,0.00398803766666667,0.006540381773333381,9.807208373633332,52.800000000000004,37.9,-133.0,0,0,0
2022-11-05 12:25:43.957477,3.636102608321496e-05,-0.0011771882194440923,-0.003186134910541732,-0.024725833533333325,-0.0006380860266665955,9.804815551033329,52.400000000000006,39.0,-131.8,0,0,0
2022-11-05 12:25:43.967021,-0.001872592843285583,-0.0003590651325717509,-0.00236801182366939,-0.029511478733333325,-0.007816553826666628,9.80960119623333,52.300000000000004,39.0,-132.70000000000002,0,0,0
2022-11-05 12:25:43.977388,-0.00037270051735295573,-8.63574369476365e-05,0.000631772828195864,-0.0031904301333333315,-0.0030309086266666063,9.79763708323333,52.6,38.400000000000006,-131.4,0,0,0
2022-11-05 12:25:43.988141,0.003172499525760526,-0.006085926740678144,0.002949788241000833,0.01834497326666667,-0.0030309086266666063,9.804815551033329,53.1,39.300000000000004,-132.1,0,0,0
2022-11-05 12:25:43.998904,-0.008553931386076376,0.00045905795430059224,8.635743694763607e-05,0.020737795866666665,-0.019780666826666626,9.80960119623333,51.7,38.6,-131.4,0,0,0
2022-11-05 12:25:44.009639,-0.007599454451391977,-0.003495203632249061,8.635743694763607e-05,0.00638086026666667,-0.005423731226666617,9.78328014763333,52.5,39.300000000000004,-133.0,0,0,0
2022-11-05 12:25:44.020393,-0.006781331364519634,0.0026407195192935037,0.0004954189803838068,-0.0055832527333333284,-0.010209376426666639,9.819172486633331,53.6,38.300000000000004,-131.8,0,0,0
2022-11-05 12:25:44.032037,-0.002554362082345868,-0.008949357544731341,-0.0015498887367970476,-0.02711865613333333,0.028075785173333423,9.819172486633331,52.5,38.5,-133.20000000000002,0,0,0
2022-11-05 12:25:44.042799,-0.006508623668895521,-0.0013135420672561494,-0.005504150323346701,0.0015952150666666692,0.011326026973333403,9.823958131833331,52.0,38.2,-132.1,0,0,0
2022-11-05 12:25:44.053515,0.0003090687217073289,-0.001722603610692321,-0.003867904149602017,-0.015154543133333323,-0.0030309086266666063,9.81438684143333,52.2,38.2,-132.5,0,0,0
2022-11-05 12:25:44.064284,0.003172499525760526,-0.0030861420888128903,0.0017226036106923201,-0.015154543133333323,-0.010209376426666639,9.79285143803333,52.400000000000006,39.5,-133.1,0,0,0
2022-11-05 12:25:44.075052,-0.0014635312998494115,0.0031861349105417325,-0.0003227041064885346,0.015952150666666668,-0.007816553826666628,9.811994018833332,53.900000000000006,39.6,-132.20000000000002,0,0,0
2022-11-05 12:25:44.085558,0.003308853373572583,0.0025043656714814466,-0.001958950280233219,0.015952150666666668,-0.022173489426666637,9.80002990583333,52.6,39.7,-132.3,0,0,0
2022-11-05 12:25:44.096089,0.004399684156069039,0.004004257997414074,-4.999641086442111e-05,0.015952150666666668,0.006540381773333381,9.79763708323333,52.7,37.9,-133.0,0,0,0
2022-11-05 12:25:44.106594,-0.0017362389954735259,0.0016862425846091052,0.0014498959150682058,-0.012761720533333333,-0.005423731226666617,9.823958131833331,53.2,38.900000000000006,-130.70000000000002,0,0,0
2022-11-05 12:25:44.117092,-0.005008731342962894,0.0012771810411729336,0.002540726697564662,-0.022333010933333328,0.008933204373333392,9.804815551033329,53.6,38.400000000000006,-132.8,0,0,0
2022-11-05 12:25:44.147420,0.003990622612632868,0.0026407195192935037,0.002949788241000833,-0.017547365733333327,-0.01260219902666665,9.80960119623333,52.800000000000004,37.9,-132.20000000000002,0,0,0
2022-11-05 12:25:44.158013,-0.006917685212331691,0.0008681194977367621,0.0044496805669334595,0.011166505466666667,-0.0030309086266666063,9.81438684143333,52.800000000000004,38.300000000000004,-132.6,0,0,0
2022-11-05 12:25:44.198938,-0.004326962103902608,0.0025043656714814466,-0.0027770733671055614,-0.015154543133333323,0.011326026973333403,9.82156530923333,51.300000000000004,38.1,-131.1,0,0,0
2022-11-05 12:25:44.209461,-0.0010544697564132408,0.005231442627722587,0.0004954189803838068,-0.012761720533333333,0.0041475591733333705,9.79763708323333,52.300000000000004,38.900000000000006,-132.1,0,0,0
2022-11-05 12:25:44.219992,0.003172499525760526,0.002095304128045275,-0.0011408271933608769,-0.012761720533333333,-0.0006380860266665955,9.79524426063333,52.7,38.5,-132.1,0,0,0
2022-11-05 12:25:44.230493,-0.004326962103902608,-0.0013135420672561494,0.0017226036106923201,0.0015952150666666692,-0.0030309086266666063,9.804815551033329,52.5,38.0,-132.20000000000002,0,0,0
2022-11-05 12:25:44.241029,-0.0071903929079558055,0.0016862425846091052,-0.0001863502586764783,0.013559328066666668,-0.005423731226666617,9.823958131833331,52.900000000000006,38.1,-131.9,0,0,0
2022-11-05 12:25:44.251526,0.0015362533520158418,0.0030497810627296753,-0.0011408271933608769,-0.007976075333333332,-0.005423731226666617,9.83113659963333,52.400000000000006,37.800000000000004,-132.1,0,0,0
2022-11-05 12:25:44.262049,0.003308853373572583,0.0031861349105417325,0.003495203632249061,-0.012761720533333333,0.0041475591733333705,9.79524426063333,52.400000000000006,38.900000000000006,-133.1,0,0,0
2022-11-05 12:25:44.272562,-0.0054177928863990655,-0.0058132190450540305,0.004858742110369631,-0.012761720533333333,-0.014995021626666605,9.807208373633332,52.400000000000006,38.2,-132.9,0,0,0
2022-11-05 12:25:44.284178,-0.009372054472948716,-0.002131665154128491,-0.0010044733455488197,-0.0031904301333333315,0.008933204373333392,9.81677966403333,52.300000000000004,39.5,-132.3,0,0,0
2022-11-05 12:25:44.294769,-0.00609956212545935,0.003458842606165845,-0.004276965693038188,-0.012761720533333333,0.008933204373333392,9.82635095443333,52.6,37.6,-131.70000000000002,0,0,0
2022-11-05 12:25:44.305281,-0.003236131321406153,0.0030497810627296753,-0.004686027236474358,0.0015952150666666692,-0.0006380860266665955,9.80960119623333,52.300000000000004,38.2,-131.3,0,0,0
2022-11-05 12:25:44.315789,-0.0054177928863990655,0.0016862425846091052,8.635743694763607e-05,0.01834497326666667,0.0017547365733333598,9.823958131833331,52.2,38.5,-132.5,0,0,0
2022-11-05 12:25:44.326295,-0.0021453005389096965,0.0005954118021126494,-0.0027770733671055614,-0.0055832527333333284,-0.007816553826666628,9.80242272843333,51.7,38.5,-131.4,0,0,0
2022-11-05 12:25:44.336786,0.0005817764173314428,-0.004313326719121403,0.004858742110369631,-0.0055832527333333284,-0.0006380860266665955,9.80960119623333,52.400000000000006,38.6,-130.20000000000002,0,0,0
2022-11-05 12:25:44.347345,0.0007181302651435,0.0008681194977367621,0.001313542067256149,-0.017547365733333327,-0.005423731226666617,9.79524426063333,52.800000000000004,38.300000000000004,-131.5,0,0,0
2022-11-05 12:25:44.357880,-0.004599669799526722,-0.0003590651325717509,-0.001822596432421162,-0.03190430133333333,0.011326026973333403,9.82874377703333,52.1,38.2,-132.70000000000002,0,0,0
2022-11-05 12:25:44.368391,-0.004190608256090553,0.0005954118021126494,0.0009044805238199779,0.015952150666666668,0.0041475591733333705,9.77849450243333,52.6,37.7,-131.1,0,0,0
2022-11-05 12:25:44.378950,-0.001872592843285583,0.00045905795430059224,0.0009044805238199779,-0.0031904301333333315,0.006540381773333381,9.807208373633332,53.300000000000004,38.400000000000006,-132.20000000000002,0,0,0
2022-11-05 12:25:44.389463,0.002899791830136412,-0.0011771882194440923,0.0033588497844370038,0.015952150666666668,0.0041475591733333705,9.82156530923333,52.2,38.800000000000004,-133.1,0,0,0
2022-11-05 12:25:44.399990,-0.002418008234533811,-0.001722603610692321,-0.0003227041064885346,0.00638086026666667,-0.0030309086266666063,9.804815551033329,52.6,38.5,-133.70000000000002,0,0,0
2022-11-05 12:25:44.410503,-0.0007817620607891273,0.0005954118021126494,0.000631772828195864,0.008773682866666667,-0.019780666826666626,9.81438684143333,53.400000000000006,39.2,-132.5,0,0,0
2022-11-05 12:25:44.421034,-0.00023634666954089854,-0.0025407266975646624,-0.003049781062729675,-0.015154543133333323,-0.005423731226666617,9.819172486633331,52.300000000000004,37.300000000000004,-132.6,0,0,0
2022-11-05 12:25:44.431539,-0.002554362082345868,-0.0007681266760079207,-0.0022316579758573326,-0.022333010933333328,-0.010209376426666639,9.819172486633331,52.2,38.5,-132.4,0,0,0
2022-11-05 12:25:44.442075,-0.0010544697564132408,0.00018635025867647786,-0.000595411802112649,-0.007976075333333332,-0.017387844226666616,9.78088732503333,52.800000000000004,37.4,-131.9,0,0,0
2022-11-05 12:25:44.452577,-0.003645192864842324,-0.0015862497628802638,0.002131665154128491,-0.007976075333333332,-0.022173489426666637,9.80242272843333,53.900000000000006,38.900000000000006,-132.8,0,0,0
2022-11-05 12:25:44.463103,-0.005008731342962894,-0.0007681266760079207,8.635743694763607e-05,0.00638086026666667,-0.0030309086266666063,9.81677966403333,52.7,37.800000000000004,-132.0,0,0,0
2022-11-05 12:25:44.473633,0.0007181302651435,-0.0051314498059937454,-0.000595411802112649,0.011166505466666667,0.018504494773333324,9.811994018833332,53.1,38.0,-131.9,0,0,0
2022-11-05 12:25:44.484743,-0.005008731342962894,-0.0004954189803838081,-0.0010044733455488197,-0.007976075333333332,0.018504494773333324,9.80002990583333,53.300000000000004,39.0,-132.5,0,0,0
2022-11-05 12:25:44.495916,0.0007181302651435,0.0025043656714814466,-0.000595411802112649,-0.01036889793333333,0.0017547365733333598,9.811994018833332,53.2,38.7,-133.1,0,0,0
2022-11-05 12:25:44.506466,0.003308853373572583,0.002095304128045275,-0.0015498887367970476,-0.02711865613333333,-0.0006380860266665955,9.80002990583333,53.5,37.7,-133.4,0,0,0
2022-11-05 12:25:44.517028,-0.00609956212545935,-8.63574369476365e-05,0.000631772828195864,-0.0055832527333333284,-0.01260219902666665,9.80960119623333,53.5,38.800000000000004,-131.8,0,0,0
2022-11-05 12:25:44.527567,-0.003099777473594096,0.002095304128045275,-0.0001863502586764783,-0.01036889793333333,-0.02695913462666666,9.82874377703333,52.5,37.9,-132.0,0,0,0
2022-11-05 12:25:44.538099,-0.0026907159301579253,0.004140611845226131,0.0044496805669334595,0.00638086026666667,-0.024566312026666648,9.80960119623333,53.300000000000004,38.7,-132.5,0,0,0
2022-11-05 12:25:44.548639,-0.005690500582023178,0.0038679041496020167,0.000631772828195864,0.02313061846666667,-0.01260219902666665,9.83352942223333,52.800000000000004,38.5,-132.0,0,0,0
2022-11-05 12:25:44.559224,-0.008962992929512546,-0.001722603610692321,8.635743694763607e-05,0.00398803766666667,0.016111672173333313,9.811994018833332,53.400000000000006,37.6,-133.5,0,0,0
2022-11-05 12:25:44.569742,-0.008144869842640203,-0.0039042651756852325,-0.0022316579758573326,-0.0055832527333333284,0.028075785173333423,9.79045861543333,53.2,38.800000000000004,-132.70000000000002,0,0,0
2022-11-05 12:25:44.580246,-0.002554362082345868,-0.001722603610692321,0.0033588497844370038,-0.02711865613333333,0.011326026973333403,9.804815551033329,52.300000000000004,39.1,-133.3,0,0,0
2022-11-05 12:25:44.590760,0.0008544841129555572,0.007685811888339611,-0.000595411802112649,-0.029511478733333325,-0.014995021626666605,9.78328014763333,52.7,37.4,-131.9,0,0,0
2022-11-05 12:25:44.601261,-0.00037270051735295573,-8.63574369476365e-05,-0.003049781062729675,-0.0055832527333333284,-0.0006380860266665955,9.80242272843333,54.400000000000006,38.300000000000004,-131.70000000000002,0,0,0
2022-11-05 12:25:44.611775,0.002490730286700241,-0.0025407266975646624,0.000631772828195864,0.0015952150666666692,-0.024566312026666648,9.823958131833331,52.5,38.5,-133.3,0,0,0
2022-11-05 12:25:44.622296,-0.007872162147016092,-0.0064949882841143156,-0.0003227041064885346,0.0015952150666666692,-0.029351957226666614,9.811994018833332,53.5,38.1,-132.0,0,0,0
2022-11-05 12:25:44.632792,-0.006508623668895521,0.0018225964324211624,-0.003049781062729675,0.008773682866666667,-0.01260219902666665,9.79285143803333,52.900000000000006,37.300000000000004,-132.8,0,0,0
2022-11-05 12:25:44.643322,-0.011417362190129572,0.0016862425846091052,0.0017226036106923201,-0.0031904301333333315,0.013718849573333414,9.79285143803333,53.300000000000004,38.5,-133.0,0,0,0
2022-11-05 12:25:44.653844,-0.003099777473594096,-0.0077221729144228285,0.000631772828195864,0.00638086026666667,0.0232901399733334,9.81438684143333,52.800000000000004,38.2,-133.3,0,0,0
2022-11-05 12:25:44.664344,-0.006781331364519634,0.0005954118021126494,0.0014498959150682058,-0.022333010933333328,0.037647075573333355,9.80002990583333,53.0,38.1,-133.0,0,0,0
2022-11-05 12:25:44.674931,-0.003099777473594096,0.004004257997414074,0.002131665154128491,-0.024725833533333325,0.028075785173333423,9.811994018833332,53.2,38.400000000000006,-133.6,0,0,0
2022-11-05 12:25:44.686028,-0.007054039060143748,0.0031861349105417325,0.0009044805238199779,-0.012761720533333333,-0.010209376426666639,9.80960119623333,53.2,39.0,-133.3,0,0,0
2022-11-05 12:25:44.696555,-0.003645192864842324,0.0008681194977367621,-0.0010044733455488197,-0.0031904301333333315,-0.017387844226666616,9.80242272843333,53.300000000000004,39.0,-131.6,0,0,0
2022-11-05 12:25:44.707105,-0.0013271774520373552,0.0012771810411729336,0.000631772828195864,0.00398803766666667,-0.031744779826666625,9.81438684143333,52.300000000000004,38.0,-132.3,0,0,0
2022-11-05 12:25:44.717603,0.0003090687217073289,-0.0013135420672561494,0.000631772828195864,0.011166505466666667,-0.024566312026666648,9.83352942223333,53.0,38.7,-131.9,0,0,0
2022-11-05 12:25:44.728121,0.00208166874326407,-0.0013135420672561494,-0.0003227041064885346,0.0015952150666666692,-0.02695913462666666,9.819172486633331,52.800000000000004,38.900000000000006,-132.5,0,0,0
2022-11-05 12:25:44.738631,-0.003236131321406153,0.00018635025867647786,0.00022271128475969282,0.00638086026666667,0.016111672173333313,9.807208373633332,52.300000000000004,39.7,-132.8,0,0,0
2022-11-05 12:25:44.749379,0.001945314895452013,0.00045905795430059224,0.004313326719121403,0.00398803766666667,0.04721836597333334,9.79524426063333,52.6,37.6,-133.3,0,0,0
2022-11-05 12:25:44.759942,0.003581561069196697,-0.006085926740678144,0.002540726697564662,-0.041475591733333324,0.025682962573333412,9.819172486633331,52.900000000000006,38.7,-131.4,0,0,0
2022-11-05 12:25:44.770445,0.0011271918085796711,-0.007585819066610771,0.0018589574585043769,0.0015952150666666692,0.013718849573333414,9.82874377703333,53.400000000000006,38.400000000000006,-133.3,0,0,0
2022-11-05 12:25:44.781023,-0.0021453005389096965,0.002231657975857332,-0.003049781062729675,-0.017547365733333327,-0.02695913462666666,9.82874377703333,53.900000000000006,37.7,-133.6,0,0,0
2022-11-05 12:25:44.791530,0.0018089610476399562,0.00045905795430059224,-0.0001863502586764783,0.011166505466666667,-0.034137602426666636,9.83113659963333,53.0,37.300000000000004,-131.5,0,0,0
2022-11-05 12:25:44.802062,-0.0014635312998494115,0.005367796475534644,-0.0001863502586764783,-0.007976075333333332,-0.04370889282666662,9.807208373633332,52.800000000000004,38.2,-132.8,0,0,0
2022-11-05 12:25:44.812553,-0.003917900560466438,-0.0019953113063164336,-0.0010044733455488197,-0.015154543133333323,-0.0030309086266666063,9.804815551033329,53.5,38.300000000000004,-132.3,0,0,0
2022-11-05 12:25:44.823085,-0.0005090543651650129,0.007685811888339611,0.002949788241000833,0.0015952150666666692,0.011326026973333403,9.80960119623333,53.6,37.6,-131.5,0,0,0
2022-11-05 12:25:44.833577,3.636102608321496e-05,-0.001722603610692321,-0.00509508877991053,0.00398803766666667,0.028075785173333423,9.79524426063333,53.2,38.5,-133.6,0,0,0
2022-11-05 12:25:44.844113,0.0007181302651435,0.0007317656499247049,-0.0020953041280452763,-0.01036889793333333,0.032861430373333333,9.79763708323333,52.1,38.300000000000004,-131.70000000000002,0,0,0
2022-11-05 12:25:44.854638,0.003172499525760526,-0.0030861420888128903,0.0018589574585043769,-0.015154543133333323,0.0041475591733333705,9.807208373633332,52.800000000000004,37.4,-131.1,0,0,0
2022-11-05 12:25:44.865183,-0.007872162147016092,-0.0026770805453767196,-0.003867904149602017,0.0015952150666666692,0.0017547365733333598,9.79524426063333,52.6,37.5,-132.1,0,0,0
2022-11-05 12:25:44.875713,0.0003090687217073289,0.004276965693038188,-0.001822596432421162,0.008773682866666667,-0.04131607022666667,9.819172486633331,52.800000000000004,37.1,-131.9,0,0,0
2022-11-05 12:25:44.886251,0.004263330308256982,-0.002949788241000833,0.0011771882194440918,0.0015952150666666692,-0.02695913462666666,9.80960119623333,53.1,39.2,-132.70000000000002,0,0,0
2022-11-05 12:25:44.897363,0.0018089610476399562,-0.0013135420672561494,0.00022271128475969282,-0.015154543133333323,-0.029351957226666614,9.804815551033329,53.300000000000004,38.0,-132.4,0,0,0
2022-11-05 12:25:44.907862,0.00208166874326407,0.00509508877991053,-0.001958950280233219,-0.01994018833333333,-0.007816553826666628,9.80960119623333,52.6,38.7,-131.3,0,0,0
2022-11-05 12:25:44.918352,0.006854053416686065,-0.002813434393188776,-0.0033224887583537892,-0.022333010933333328,0.0041475591733333705,9.79763708323333,53.800000000000004,38.300000000000004,-131.9,0,0,0
2022-11-05 12:25:44.928869,-0.0021453005389096965,-0.002404372849752605,-0.0011408271933608769,-0.029511478733333325,0.030468607773333323,9.81438684143333,53.1,39.0,-131.5,0,0,0
2022-11-05 12:25:44.939372,-0.0013271774520373552,-0.0026770805453767196,0.003767911327873175,-0.015154543133333323,0.008933204373333392,9.82874377703333,52.900000000000006,38.300000000000004,-130.8,0,0,0
2022-11-05 12:25:44.949906,0.00017271487389527215,-0.002268019001940548,0.005267803653805802,0.0015952150666666692,0.013718849573333414,9.83352942223333,53.0,39.300000000000004,-132.20000000000002,0,0,0
2022-11-05 12:25:44.960415,-0.001872592843285583,0.00509508877991053,0.0004954189803838068,0.015952150666666668,-0.01260219902666665,9.79763708323333,53.2,38.0,-132.4,0,0,0
2022-11-05 12:25:44.970929,0.0011271918085796711,0.002777073367105561,-0.0010044733455488197,-0.012761720533333333,-0.005423731226666617,9.83831506743333,53.1,38.0,-133.3,0,0,0
2022-11-05 12:25:44.981460,0.0018089610476399562,-0.0051314498059937454,-0.004822381084286415,-0.015154543133333323,-0.019780666826666626,9.79285143803333,52.800000000000004,38.900000000000006,-132.20000000000002,0,0,0
2022-11-05 12:25:44.991994,0.003308853373572583,-0.0019953113063164336,0.0026770805453767187,0.00398803766666667,-0.014995021626666605,9.807208373633332,53.7,39.400000000000006,-132.9,0,0,0
2022-11-05 12:25:45.002497,-0.00473602364733878,-0.0015862497628802638,0.001040834371632035,-0.01994018833333333,0.006540381773333381,9.80960119623333,53.300000000000004,38.7,-132.3,0,0,0
2022-11-05 12:25:45.013045,-0.005281439038587008,-0.0037679113278731753,0.003495203632249061,-0.017547365733333327,0.0232901399733334,9.79763708323333,52.7,38.5,-132.1,0,0,0
2022-11-05 12:25:45.023545,-0.002418008234533811,0.0010044733455488192,-0.004004257997414074,0.0015952150666666692,0.018504494773333324,9.79285143803333,53.300000000000004,38.5,-132.4,0,0,0
2022-11-05 12:25:45.034071,-0.00037270051735295573,-0.0011771882194440923,-0.0034588426061658455,0.00638086026666667,-0.0030309086266666063,9.81677966403333,52.7,37.0,-132.8,0,0,0
2022-11-05 12:25:45.044551,0.007263114960122236,0.006731334953655212,-0.0003227041064885346,-0.012761720533333333,-0.0006380860266665955,9.82156530923333,52.6,37.5,-133.8,0,0,0
2022-11-05 12:25:45.055078,0.007126761112310179,0.002913427214917618,8.635743694763607e-05,-0.0055832527333333284,-0.02695913462666666,9.82156530923333,53.7,39.2,-133.1,0,0,0
2022-11-05 12:25:45.065573,0.007263114960122236,0.0031861349105417325,-0.0008681194977367634,-0.0055832527333333284,-0.024566312026666648,9.80960119623333,53.6,39.2,-132.70000000000002,0,0,0
2022-11-05 12:25:45.076122,-0.00023634666954089854,0.0030497810627296753,-0.000595411802112649,-0.024725833533333325,-0.014995021626666605,9.81677966403333,53.800000000000004,38.1,-132.5,0,0,0
2022-11-05 12:25:45.086634,0.002218022591076127,0.002095304128045275,0.002131665154128491,0.00638086026666667,0.006540381773333381,9.811994018833332,53.0,38.7,-132.5,0,0,0
2022-11-05 12:25:45.097744,0.004945099547317267,0.00018635025867647786,-0.0015498887367970476,-0.0031904301333333315,0.006540381773333381,9.804815551033329,52.7,39.1,-131.8,0,0,0
2022-11-05 12:25:45.108251,-9.999282172884223e-05,-0.010312896022851912,-0.004004257997414074,0.00638086026666667,0.018504494773333324,9.77849450243333,52.0,38.7,-130.6,0,0,0
2022-11-05 12:25:45.147388,3.636102608321496e-05,-0.003495203632249061,-0.0027770733671055614,-0.03190430133333333,-0.014995021626666605,9.804815551033329,52.7,38.5,-133.4,0,0,0
2022-11-05 12:25:45.157960,-0.010326531407633118,-0.0030861420888128903,0.002540726697564662,-0.024725833533333325,-0.022173489426666637,9.81438684143333,53.300000000000004,37.6,-132.20000000000002,0,0,0
2022-11-05 12:25:45.198924,-0.0028270697779699816,0.0038679041496020167,-0.0011408271933608769,0.027916263666666667,0.032861430373333333,9.79763708323333,53.400000000000006,38.1,-133.8,0,0,0
2022-11-05 12:25:45.209491,-0.001872592843285583,-0.0071767575231746,0.0004954189803838068,0.0015952150666666692,0.02089731737333339,9.807208373633332,53.7,38.0,-132.6,0,0,0
2022-11-05 12:25:45.220007,0.0011271918085796711,-0.0006317728281958635,0.004722388262557574,-0.01994018833333333,0.006540381773333381,9.804815551033329,53.6,39.0,-132.3,0,0,0
2022-11-05 12:25:45.230511,-0.0054177928863990655,-0.002404372849752605,0.001313542067256149,-0.017547365733333327,-0.01260219902666665,9.81677966403333,53.0,37.2,-132.5,0,0,0
2022-11-05 12:25:45.241033,-0.004190608256090553,0.0038679041496020167,0.002131665154128491,-0.007976075333333332,-0.005423731226666617,9.80002990583333,52.900000000000006,38.400000000000006,-131.9,0,0,0
2022-11-05 12:25:45.251533,0.0011271918085796711,0.0010044733455488192,-0.0007317656499247062,-0.01994018833333333,-0.036530425026666646,9.81677966403333,53.1,37.800000000000004,-132.0,0,0,0
2022-11-05 12:25:45.262057,-0.003099777473594096,-0.001722603610692321,-0.0010044733455488197,0.013559328066666668,-0.017387844226666616,9.807208373633332,52.6,37.4,-132.70000000000002,0,0,0
2022-11-05 12:25:45.272782,-0.002554362082345868,-0.002404372849752605,0.0017226036106923201,-0.0055832527333333284,0.008933204373333392,9.81438684143333,52.900000000000006,38.2,-130.6,0,0,0
2022-11-05 12:25:45.283371,-0.0054177928863990655,-0.0039042651756852325,0.00022271128475969282,-0.0031904301333333315,0.006540381773333381,9.819172486633331,52.0,37.800000000000004,-133.6,0,0,0
2022-11-05 12:25:45.293906,-0.00609956212545935,0.002777073367105561,0.0004954189803838068,-0.012761720533333333,0.0232901399733334,9.811994018833332,52.900000000000006,37.9,-132.8,0,0,0
2022-11-05 12:25:45.304409,-0.005690500582023178,0.002777073367105561,-0.003186134910541732,-0.024725833533333325,0.0041475591733333705,9.788065792833331,52.1,37.300000000000004,-133.3,0,0,0
2022-11-05 12:25:45.314915,0.004399684156069039,0.004958734932098472,0.002404372849752605,-0.012761720533333333,-0.0006380860266665955,9.79524426063333,53.400000000000006,38.7,-134.1,0,0,0
2022-11-05 12:25:45.325408,0.006035930329813723,0.00018635025867647786,-0.0033224887583537892,-0.0031904301333333315,-0.019780666826666626,9.80242272843333,52.6,38.7,-132.5,0,0,0
2022-11-05 12:25:45.335929,0.0018089610476399562,-0.0015862497628802638,0.0026770805453767187,-0.012761720533333333,-0.022173489426666637,9.81677966403333,52.900000000000006,37.300000000000004,-132.20000000000002,0,0,0
2022-11-05 12:25:45.346434,-0.003099777473594096,-0.0015862497628802638,-0.0014135348889849912,0.00638086026666667,-0.017387844226666616,9.84310071263333,53.400000000000006,38.400000000000006,-132.6,0,0,0
2022-11-05 12:25:45.357571,-0.003645192864842324,-0.006085926740678144,0.0026770805453767187,0.013559328066666668,0.0041475591733333705,9.80002990583333,53.5,38.400000000000006,-132.0,0,0,0
2022-11-05 12:25:45.368112,0.002218022591076127,0.002777073367105561,-0.0010044733455488197,0.0015952150666666692,0.016111672173333313,9.80960119623333,53.800000000000004,38.7,-133.3,0,0,0
2022-11-05 12:25:45.378603,-0.0021453005389096965,0.0038679041496020167,-0.0015498887367970476,-0.029511478733333325,0.018504494773333324,9.79045861543333,54.0,39.800000000000004,-130.0,0,0,0
2022-11-05 12:25:45.389126,-0.002554362082345868,0.0008681194977367621,0.004313326719121403,-0.0031904301333333315,0.02089731737333339,9.82156530923333,53.2,38.300000000000004,-134.0,0,0,0
2022-11-05 12:25:45.399613,-0.0017362389954735259,-0.005267803653805802,0.002131665154128491,-0.0055832527333333284,-0.0006380860266665955,9.81677966403333,53.300000000000004,38.6,-134.1,0,0,0
2022-11-05 12:25:45.410144,0.0003090687217073289,0.00045905795430059224,0.0004954189803838068,-0.015154543133333323,0.0017547365733333598,9.81677966403333,52.900000000000006,37.7,-133.1,0,0,0
2022-11-05 12:25:45.420631,0.00017271487389527215,0.006185919562406987,-0.004822381084286415,0.008773682866666667,-0.014995021626666605,9.80960119623333,53.800000000000004,38.2,-134.0,0,0,0
2022-11-05 12:25:45.431144,0.0030361456779484687,0.006185919562406987,-0.000595411802112649,0.008773682866666667,-0.02695913462666666,9.82156530923333,53.0,38.5,-132.9,0,0,0
2022-11-05 12:25:45.441634,3.636102608321496e-05,0.0030497810627296753,-0.0014135348889849912,0.01834497326666667,-0.022173489426666637,9.78567297023333,53.1,38.300000000000004,-134.3,0,0,0
2022-11-05 12:25:45.452152,-0.003645192864842324,0.005231442627722587,0.0017226036106923201,-0.0055832527333333284,-0.014995021626666605,9.804815551033329,54.1,37.800000000000004,-132.5,0,0,0
2022-11-05 12:25:45.462648,-0.005281439038587008,-0.0015862497628802638,-0.0022316579758573326,-0.01994018833333333,0.04482554337333333,9.78567297023333,54.0,38.400000000000006,-133.4,0,0,0
2022-11-05 12:25:45.473166,-0.0071903929079558055,-0.0025407266975646624,-0.0003227041064885346,-0.022333010933333328,0.025682962573333412,9.80242272843333,53.400000000000006,37.1,-132.6,0,0,0
2022-11-05 12:25:45.483692,-0.0054177928863990655,-0.002268019001940548,0.004858742110369631,-0.024725833533333325,0.02089731737333339,9.811994018833332,53.800000000000004,37.4,-133.1,0,0,0
2022-11-05 12:25:45.494209,-0.0054177928863990655,-0.0037679113278731753,-0.0015498887367970476,-0.0055832527333333284,-0.0030309086266666063,9.811994018833332,53.1,38.1,-131.0,0,0,0
2022-11-05 12:25:45.505255,-0.0028270697779699816,-0.0007681266760079207,-0.003186134910541732,0.0015952150666666692,-0.017387844226666616,9.807208373633332,53.5,38.300000000000004,-133.3,0,0,0
2022-11-05 12:25:45.515793,-0.0017362389954735259,-0.0071767575231746,0.0014498959150682058,0.011166505466666667,-0.019780666826666626,9.807208373633332,53.800000000000004,37.6,-133.6,0,0,0
2022-11-05 12:25:45.526308,-0.001872592843285583,-0.0032224959366249474,0.005131449805993745,-0.0007976075333333311,-0.01260219902666665,9.80960119623333,52.900000000000006,37.7,-133.1,0,0,0
2022-11-05 12:25:45.536815,-0.003236131321406153,0.0030497810627296753,-0.0010044733455488197,-0.012761720533333333,-0.022173489426666637,9.819172486633331,54.2,37.300000000000004,-133.70000000000002,0,0,0
